Order_ID,Customer_ID,Age,Gender,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Rating,Delivery_Days,Returned,Total_Amount,Expected_Total,Difference,Difference_Percentage
ORD109383,CUST7434,24.0,Male,Hyderabad,Home & Kitchen,Air Fryer,4,6786.32,10.0,Debit Card,2026-11-14,5.0,5.0,Yes,24430.75,24430.752,-0.0020000000004074536,8.186403760340465e-06
ORD110794,CUST3957,42.0,Male,Guntur,Books,Programming Book,1,752.57,30.0,Debit Card,2025-05-07,4.1,2.0,Yes,526.8,526.799,0.0009999999999763531,0.00018982572100105602
ORD101126,CUST1217,36.0,Female,Pune,Home & Kitchen,Air Fryer,2,7255.84,5.0,Wallet,2025-01-21,3.6,4.0,No,13786.09,13786.096,-0.0059999999994033715,4.35221109689311e-05
ORD101242,CUST4990,44.0,Female,Hyderabad,Fashion,Handbag,1,2428.26,20.0,Wallet,2025-03-09,4.2,1.0,No,1942.61,1942.6080000000002,0.0019999999997253326,0.00010295437884150238
ORD112405,CUST8494,34.0,Female,Kolkata,Books,Novel,1,434.61,10.0,Credit Card,2026-02-25,5.0,3.0,No,391.14,391.149,-0.009000000000014552,0.0023009134626483904
ORD114241,CUST2459,25.0,Male,Bengaluru,Electronics,Smartphone,1,26454.79,5.0,Credit Card,2025-08-28,5.0,3.0,No,25132.05,25132.0505,-0.0005000000019208528,1.9894914739282923e-06
ORD102350,CUST2225,32.0,Female,Warangal,Electronics,Tablet,1,19924.36,10.0,Wallet,2026-04-16,3.2,6.0,No,17931.92,17931.924000000003,-0.004000000004452886,2.2306585754283175e-05
ORD111544,CUST3995,33.0,Female,Visakhapatnam,Sports,Football,1,1197.22,20.0,Wallet,2025-11-05,4.1,1.0,No,957.78,957.7760000000001,0.0039999999999054126,0.00041763418585404234
ORD106603,CUST2026,24.0,Female,Chennai,Fashion,Jacket,2,3109.03,10.0,Debit Card,2026-06-14,3.0,6.0,Yes,5596.26,5596.254000000001,0.0059999999994033715,0.00010721457602538002
ORD112201,CUST7567,38.0,Female,Visakhapatnam,Sports,Dumbbells,1,2860.75,25.0,Debit Card,2025-01-20,3.3,3.0,Yes,2145.56,2145.5625,-0.0025000000000545697,0.00011651956072379946
ORD106781,CUST4101,34.0,Female,Ahmedabad,Fashion,T-Shirt,1,805.14,5.0,Credit Card,2025-09-06,3.3,6.0,No,764.88,764.8829999999999,-0.0029999999999290594,0.0003922168488421183
ORD109770,CUST4499,27.0,Male,Delhi,Electronics,Laptop,2,51896.71,5.0,Debit Card,2025-05-19,4.3,7.0,No,98603.74,98603.749,-0.008999999990919605,9.127441990993268e-06
ORD112099,CUST6144,30.0,Male,Delhi,Sports,Dumbbells,2,2216.28,15.0,Net Banking,2025-04-27,3.3,1.0,Yes,3767.68,3767.6760000000004,0.003999999999450665,0.00010616624145628936
ORD111922,CUST8608,41.0,Male,Kolkata,Beauty,Moisturizer,1,609.17,15.0,Credit Card,2026-04-15,3.9,3.0,No,517.79,517.7945,-0.004500000000007276,0.0008690706448228547
ORD104359,CUST2834,18.0,Female,Vijayawada,Home & Kitchen,Lamp,2,1363.66,10.0,Debit Card,2025-01-02,4.4,8.0,No,2454.59,2454.588,0.0019999999999527063,8.148006915835595e-05
ORD101344,CUST2606,42.0,Female,Hyderabad,Home & Kitchen,Mixer Grinder,1,3909.05,25.0,COD,2025-08-18,3.2,5.0,No,2931.79,2931.7875000000004,0.0024999999995998223,8.527221019940299e-05
ORD113096,CUST6435,33.0,Female,Guntur,Home & Kitchen,Bedsheet,2,1278.8,5.0,Net Banking,2026-08-15,2.6,4.0,No,2429.71,2429.72,-0.009999999999763531,0.0004115700574454477
ORD114441,CUST4067,46.0,Male,Kolkata,Electronics,Smartwatch,1,6814.06,10.0,Debit Card,2025-05-19,3.4,3.0,No,6132.66,6132.654,0.0059999999994033715,9.783692344951094e-05
ORD108633,CUST3078,57.0,Female,Hyderabad,Electronics,Smartwatch,2,6974.53,5.0,COD,2025-01-19,4.0,5.0,No,13251.61,13251.606999999998,0.00300000000243017,2.2638763754691566e-05
ORD106653,CUST5057,27.0,Female,Delhi,Beauty,Makeup Kit,2,2205.94,10.0,Credit Card,2025-06-07,4.9,2.0,No,3970.7,3970.692,0.007999999999810825,0.00020147621623159957
ORD101101,CUST6400,32.0,Female,Bengaluru,Electronics,Smartwatch,1,7932.07,15.0,Debit Card,2026-12-14,3.9,6.0,No,6742.26,6742.259499999999,0.0005000000010113581,7.415911550294944e-06
ORD110830,CUST4419,18.0,Male,Delhi,Fashion,Jeans,1,1982.67,25.0,Credit Card,2025-03-05,4.3,3.0,No,1487.0,1487.0025,-0.0025000000000545697,0.00016812345642018556
ORD109161,CUST7637,35.0,Male,Mumbai,Fashion,T-Shirt,3,769.58,10.0,Wallet,2026-06-18,5.0,3.0,No,2077.86,2077.8660000000004,-0.006000000000312866,0.00028875779286599156
ORD108842,CUST4428,38.0,Male,Bengaluru,Electronics,Tablet,2,22411.89,30.0,COD,2025-11-28,2.5,1.0,No,31376.64,31376.645999999997,-0.005999999997584382,1.912250276076156e-05
ORD109739,CUST5720,22.0,Male,Pune,Home & Kitchen,Bedsheet,2,1312.11,20.0,COD,2026-08-11,3.9,6.0,No,2099.38,2099.3759999999997,0.00400000000036016,0.0001905328059556821
ORD107328,CUST4839,18.0,Female,Vijayawada,Fashion,Jacket,2,3317.88,0.0,Debit Card,2025-12-24,3.7,4.0,No,6635.76,6635.76,0.0,0.0
ORD107623,CUST1457,27.0,Male,Kolkata,Electronics,Smartwatch,3,8026.65,10.0,COD,2025-10-24,3.9,3.0,No,21671.95,21671.954999999998,-0.004999999997380655,2.307129189489668e-05
ORD100988,CUST4217,28.0,Male,Kolkata,Electronics,Headphones,1,3208.42,30.0,COD,2026-06-26,3.6,5.0,No,2245.89,2245.894,-0.0039999999999054126,0.00017810279558631945
ORD110659,CUST2544,38.0,Male,Chennai,Fashion,Jeans,2,1627.7,20.0,Debit Card,2026-05-31,3.1,6.0,No,2604.32,2604.32,0.0,0.0
ORD102853,CUST7046,37.0,Female,Ahmedabad,Sports,Dumbbells,2,2710.41,0.0,COD,2025-07-08,5.0,3.0,No,5420.82,5420.82,0.0,0.0
ORD111696,CUST1146,39.0,Male,Warangal,Sports,Running Shoes,1,3984.9,30.0,UPI,2026-07-17,2.5,3.0,No,2789.43,2789.43,0.0,0.0
ORD108854,CUST6509,46.0,Female,Kolkata,Home & Kitchen,Lamp,1,1281.29,20.0,UPI,2025-03-27,4.1,6.0,No,1025.03,1025.032,-0.0019999999999527063,0.00019511585979293392
ORD100631,CUST8678,20.0,Male,Kolkata,Books,Exam Guide,2,763.33,15.0,Debit Card,2025-06-03,3.4,1.0,No,1297.67,1297.661,0.009000000000014552,0.0006935555588103943
ORD101250,CUST5622,25.0,Male,Kolkata,Books,Programming Book,4,845.74,0.0,UPI,2025-01-21,2.8,3.0,No,3382.95,3382.96,-0.010000000000218279,0.0002955991203034703
ORD103180,CUST1049,36.0,Male,Ahmedabad,Home & Kitchen,Bedsheet,1,1421.65,10.0,Wallet,2025-06-07,2.9,5.0,No,1279.49,1279.4850000000001,0.004999999999881766,0.00039078222877812286
ORD100483,CUST7541,25.0,Male,Mumbai,Home & Kitchen,Lamp,2,1300.67,10.0,Net Banking,2026-02-03,5.0,8.0,No,2341.21,2341.206,0.0039999999999054126,0.0001708521163838386
ORD109777,CUST5526,43.0,Male,Warangal,Electronics,Smartwatch,1,6955.94,25.0,Credit Card,2025-02-11,5.0,5.0,No,5216.95,5216.955,-0.005000000000109139,9.584134806815738e-05
ORD109655,CUST5950,35.0,Female,Delhi,Sports,Football,1,1271.76,5.0,Credit Card,2025-02-26,4.1,7.0,No,1208.17,1208.172,-0.0019999999999527063,0.0001655393437319112
ORD103041,CUST3921,26.0,Male,Visakhapatnam,Fashion,Shoes,2,2308.07,5.0,Wallet,2026-08-16,4.2,6.0,Yes,4385.34,4385.3330000000005,0.006999999999607098,0.00015962299783407776
ORD105011,CUST7696,36.0,Female,Pune,Electronics,Tablet,1,24720.42,5.0,Net Banking,2026-02-26,3.9,3.0,No,23484.4,23484.398999999998,0.0010000000038417056,4.258146030655099e-06
ORD113173,CUST1780,38.0,Male,Delhi,Sports,Yoga Mat,5,900.06,15.0,COD,2026-08-29,4.1,6.0,No,3825.25,3825.254999999999,-0.004999999999199645,0.00013071024021142763
ORD107001,CUST1165,22.0,Male,Chennai,Beauty,Perfume,1,1952.87,30.0,COD,2026-11-13,4.1,5.0,No,1367.01,1367.0089999999998,0.0010000000002037268,7.315240793613846e-05
ORD103274,CUST2504,35.0,Female,Delhi,Beauty,Makeup Kit,1,2181.82,0.0,Credit Card,2026-04-01,3.7,4.0,No,2181.82,2181.82,0.0,0.0
ORD107228,CUST1186,26.0,Male,Bengaluru,Fashion,Handbag,4,2194.34,15.0,Wallet,2026-05-07,4.0,4.0,No,7460.76,7460.756,0.0039999999999054126,5.3613869692366466e-05
ORD103684,CUST7133,27.0,Male,Ahmedabad,Home & Kitchen,Bedsheet,4,1386.26,5.0,Net Banking,2026-09-04,5.0,3.0,No,5267.78,5267.788,-0.007999999999810825,0.00015186640008692123
ORD106675,CUST3891,18.0,Female,Delhi,Beauty,Face Wash,2,560.2,15.0,Wallet,2026-01-11,3.6,3.0,No,952.35,952.34,0.009999999999990905,0.0010500451519405785
ORD106808,CUST4804,32.0,Male,Guntur,Books,Programming Book,1,682.6,15.0,Debit Card,2025-11-20,4.2,4.0,No,580.21,580.21,0.0,0.0
ORD112338,CUST5250,43.0,Female,Warangal,Home & Kitchen,Air Fryer,1,6086.25,5.0,Net Banking,2026-09-28,3.8,2.0,No,5781.94,5781.9375,0.0024999999995998223,4.32381014080457e-05
ORD114678,CUST7723,30.0,Male,Mumbai,Beauty,Perfume,1,1845.93,15.0,UPI,2026-01-25,3.8,1.0,No,1569.04,1569.0405,-0.0005000000001018634,3.186660893086338e-05
ORD101317,CUST4560,29.0,Female,Delhi,Home & Kitchen,Lamp,2,1284.27,10.0,Net Banking,2025-08-30,4.5,5.0,No,2311.69,2311.686,0.0039999999999054126,0.00017303388089495773
ORD103226,CUST4417,35.0,Female,Warangal,Sports,Cricket Bat,3,2617.62,10.0,COD,2025-10-29,4.3,4.0,No,7067.58,7067.574,0.006000000000312866,8.489476021493184e-05
ORD101073,CUST3167,26.0,Female,Ahmedabad,Fashion,Shoes,3,2698.03,15.0,Wallet,2025-03-09,5.0,3.0,No,6879.97,6879.9765,-0.006499999999505235,9.447706688395281e-05
ORD104816,CUST6294,42.0,Female,Chennai,Electronics,Laptop,1,55078.52,20.0,UPI,2026-02-27,2.4,6.0,No,44062.82,44062.816,0.004000000000814907,9.077949082543675e-06
ORD112740,CUST3340,28.0,Male,Chennai,Beauty,Makeup Kit,2,2650.24,10.0,Credit Card,2026-02-01,2.7,5.0,Yes,4770.43,4770.432,-0.001999999999497959,4.192492418921303e-05
ORD110824,CUST5399,31.0,Female,Visakhapatnam,Fashion,T-Shirt,1,896.48,20.0,Wallet,2026-02-11,4.3,5.0,No,717.18,717.1840000000001,-0.004000000000132786,0.0005577369266649543
ORD109853,CUST8773,32.0,Female,Kolkata,Fashion,Shoes,1,2806.78,15.0,UPI,2025-10-23,4.2,8.0,No,2385.77,2385.763,0.007000000000061846,0.00029340718252658985
ORD105753,CUST2892,32.0,Female,Pune,Beauty,Face Wash,3,452.56,15.0,Credit Card,2025-08-03,2.0,4.0,No,1154.03,1154.028,0.0019999999999527063,0.00017330602030043519
ORD110618,CUST3513,27.0,Female,Kolkata,Beauty,Makeup Kit,2,2603.51,25.0,Credit Card,2025-07-02,2.4,8.0,No,3905.27,3905.2650000000003,0.004999999999654392,0.00012803228461204022
ORD113794,CUST4384,42.0,Male,Visakhapatnam,Home & Kitchen,Cookware Set,2,2739.32,20.0,Credit Card,2025-01-01,2.5,7.0,No,4382.92,4382.912,0.007999999999810825,0.0001825270505045692
ORD104617,CUST5370,32.0,Male,Delhi,Electronics,Headphones,2,2778.36,15.0,UPI,2025-12-18,4.8,2.0,No,4723.22,4723.212,0.007999999999810825,0.00016937626343705987
ORD103098,CUST7491,45.0,Female,Visakhapatnam,Fashion,Jeans,4,2005.42,30.0,Credit Card,2026-04-06,3.6,6.0,No,5615.18,5615.1759999999995,0.004000000000814907,7.123552317531824e-05
ORD112169,CUST2890,35.0,Male,Ahmedabad,Fashion,Jeans,3,1591.95,20.0,Net Banking,2025-10-19,4.9,4.0,No,3820.69,3820.6800000000003,0.009999999999763531,0.0002617335133998014
ORD114235,CUST3410,18.0,Male,Visakhapatnam,Electronics,Smartwatch,4,7371.16,15.0,UPI,2026-11-16,1.5,3.0,No,25061.94,25061.944,-0.004000000000814907,1.596045382917984e-05
ORD106870,CUST7117,24.0,Female,Chennai,Home & Kitchen,Lamp,4,1051.86,0.0,UPI,2025-02-28,3.2,7.0,No,4207.42,4207.44,-0.019999999999527063,0.00047534843038824236
ORD101301,CUST7184,36.0,Female,Chennai,Electronics,Smartwatch,2,7441.06,10.0,COD,2026-10-24,2.1,5.0,No,13393.91,13393.908000000001,0.0019999999985884642,1.4932161685659362e-05
ORD107286,CUST7630,48.0,Female,Visakhapatnam,Books,Exam Guide,4,765.9,10.0,Wallet,2026-03-12,4.1,4.0,No,2757.23,2757.24,-0.009999999999763531,0.0003626815220932357
ORD106285,CUST1717,32.0,Male,Bengaluru,Sports,Cricket Bat,2,2832.36,15.0,Wallet,2026-02-05,2.5,4.0,No,4815.01,4815.012,-0.001999999999497959,4.153676043793783e-05
ORD112692,CUST4563,30.0,Other,Mumbai,Home & Kitchen,Bedsheet,1,1539.54,0.0,Debit Card,2025-04-08,5.0,6.0,No,1539.54,1539.54,0.0,0.0
ORD113375,CUST1164,42.0,Male,Hyderabad,Books,Programming Book,2,834.67,20.0,Credit Card,2026-10-01,3.7,1.0,No,1335.47,1335.472,-0.0019999999999527063,0.00014975978530083043
ORD105496,CUST1105,32.0,Male,Warangal,Fashion,Jacket,5,3123.9,15.0,Net Banking,2026-11-17,4.8,1.0,No,13276.55,13276.574999999999,-0.024999999999636202,0.00018830157626975483
ORD105292,CUST7727,37.0,Male,Hyderabad,Fashion,T-Shirt,3,894.7,15.0,Wallet,2026-06-17,3.0,1.0,Yes,2281.48,2281.485,-0.005000000000109139,0.00021915550617729852
ORD109601,CUST3830,26.0,Male,Warangal,Home & Kitchen,Cookware Set,1,2511.83,0.0,Net Banking,2025-09-29,4.1,5.0,No,2511.83,2511.83,0.0,0.0
ORD110038,CUST6915,46.0,Male,Delhi,Home & Kitchen,Air Fryer,2,6921.19,20.0,Credit Card,2026-06-06,4.4,8.0,No,11073.9,11073.904,-0.004000000000814907,3.612095608572105e-05
ORD101799,CUST3446,31.0,Male,Bengaluru,Home & Kitchen,Cookware Set,4,2537.27,10.0,Net Banking,2025-05-21,4.7,4.0,No,9134.18,9134.172,0.007999999999810825,8.758319856261548e-05
ORD112150,CUST3960,35.0,Male,Chennai,Home & Kitchen,Mixer Grinder,1,3281.08,5.0,UPI,2026-11-10,3.2,4.0,Yes,3117.03,3117.026,0.00400000000036016,0.00012832745060067385
ORD109668,CUST5357,24.0,Female,Guntur,Books,Novel,2,499.8,25.0,UPI,2026-06-07,4.6,5.0,No,749.7,749.7,0.0,0.0
ORD105204,CUST8650,35.0,Male,Kolkata,Fashion,Jeans,1,1740.38,20.0,Credit Card,2025-01-28,4.1,7.0,No,1392.31,1392.304,0.005999999999858119,0.0004309403693344355
ORD108228,CUST5612,23.0,Male,Guntur,Electronics,Headphones,1,2926.14,25.0,Wallet,2025-01-06,3.1,7.0,No,2194.6,2194.605,-0.005000000000109139,0.0002278314320850057
ORD105048,CUST8257,24.0,Male,Hyderabad,Sports,Yoga Mat,4,820.45,15.0,Net Banking,2026-07-20,5.0,2.0,No,2789.52,2789.53,-0.010000000000218279,0.00035848332874062217
ORD106442,CUST7578,24.0,Female,Vijayawada,Books,Exam Guide,4,600.93,15.0,Debit Card,2025-01-03,4.2,4.0,No,2043.15,2043.1619999999998,-0.011999999999716238,0.0005873249404460458
ORD108637,CUST6375,29.0,Female,Kolkata,Fashion,Jacket,1,2565.06,0.0,Debit Card,2026-05-27,4.4,7.0,No,2565.06,2565.06,0.0,0.0
ORD108106,CUST8772,29.0,Female,Chennai,Electronics,Smartwatch,1,7253.93,10.0,UPI,2025-01-14,3.5,1.0,No,6528.53,6528.537,-0.007000000000516593,0.0001072215720078877
ORD102360,CUST4269,42.0,Male,Hyderabad,Electronics,Tablet,5,20232.01,0.0,UPI,2025-02-13,5.0,5.0,Yes,101160.03,101160.04999999999,-0.01999999998952262,1.9770650557727703e-05
ORD114153,CUST3170,55.0,Male,Mumbai,Books,Novel,1,479.97,10.0,COD,2026-07-15,4.5,3.0,No,431.97,431.973,-0.002999999999985903,0.000694487849931802
ORD103655,CUST1704,25.0,Male,Delhi,Fashion,Shoes,1,2504.42,0.0,Net Banking,2025-07-13,3.8,4.0,No,2504.42,2504.42,0.0,0.0
ORD107053,CUST2960,29.0,Male,Pune,Fashion,Jeans,3,1598.39,20.0,Wallet,2025-06-20,4.3,6.0,No,3836.15,3836.1360000000004,0.013999999999668944,0.00036495056483057284
ORD111372,CUST4553,21.0,Male,Delhi,Fashion,Jeans,1,1819.4,15.0,COD,2025-05-27,3.9,1.0,No,1546.49,1546.49,0.0,0.0
ORD101287,CUST6579,32.0,Female,Ahmedabad,Fashion,Shoes,1,2512.04,5.0,Debit Card,2025-01-16,4.0,4.0,No,2386.43,2386.4379999999996,-0.007999999999810825,0.00033522764889809943
ORD113765,CUST5768,31.0,Female,Guntur,Beauty,Face Wash,2,494.12,5.0,COD,2026-07-21,3.6,1.0,No,938.84,938.828,0.012000000000057298,0.0012781894021117073
ORD104446,CUST8067,37.0,Female,Hyderabad,Fashion,Jeans,2,1978.95,20.0,UPI,2026-05-29,3.3,3.0,No,3166.33,3166.32,0.009999999999763531,0.0003158240480988507
ORD111609,CUST2134,32.0,Male,Bengaluru,Electronics,Smartphone,1,23814.21,15.0,Credit Card,2026-10-15,4.1,3.0,No,20242.08,20242.0785,0.0015000000021245796,7.410306219910073e-06
ORD102138,CUST5359,43.0,Male,Hyderabad,Beauty,Perfume,1,1771.04,15.0,Wallet,2026-04-24,3.7,5.0,No,1505.38,1505.384,-0.0039999999999054126,0.0002657129343679362
ORD106788,CUST4249,40.0,Male,Bengaluru,Beauty,Makeup Kit,5,2625.25,15.0,UPI,2026-02-20,4.9,9.0,No,11157.33,11157.3125,0.01749999999992724,0.00015684780721098599
ORD110829,CUST6946,28.0,Male,Kolkata,Home & Kitchen,Bedsheet,2,1638.58,0.0,Wallet,2026-08-12,3.9,6.0,Yes,3277.16,3277.16,0.0,0.0
ORD112209,CUST1759,35.0,Male,Chennai,Fashion,Handbag,2,2252.1,15.0,Wallet,2026-02-26,3.7,8.0,No,3828.57,3828.5699999999997,4.547473508864641e-13,1.1877733746188893e-14
ORD114807,CUST1653,39.0,Male,Visakhapatnam,Home & Kitchen,Lamp,1,1257.37,25.0,UPI,2025-01-17,3.6,5.0,No,943.03,943.0274999999999,0.0025000000000545697,0.00026510361575400186
ORD109874,CUST8021,41.0,Male,Mumbai,Electronics,Headphones,1,2769.09,10.0,COD,2026-10-20,3.2,6.0,No,2492.18,2492.181,-0.0010000000002037268,4.012549651103699e-05
ORD114701,CUST3804,40.0,Male,Kolkata,Books,Exam Guide,1,637.92,10.0,Wallet,2025-05-31,5.0,3.0,No,574.13,574.1279999999999,0.002000000000066393,0.0003483543739490834
ORD112825,CUST4069,23.0,Female,Hyderabad,Beauty,Hair Dryer,1,1951.57,15.0,Net Banking,2026-08-15,5.0,7.0,Yes,1658.84,1658.8345,0.005499999999983629,0.0003315580909357521
ORD113526,CUST5866,36.0,Male,Hyderabad,Electronics,Laptop,1,52377.1,15.0,Wallet,2026-06-07,4.5,8.0,No,44520.53,44520.534999999996,-0.004999999997380655,1.1230772490448859e-05
ORD106895,CUST3420,27.0,Female,Vijayawada,Electronics,Tablet,1,24549.44,10.0,COD,2025-04-30,5.0,5.0,Yes,22094.5,22094.496,0.004000000000814907,1.8104056326131664e-05
ORD109885,CUST5535,26.0,Male,Hyderabad,Electronics,Tablet,1,25167.49,20.0,UPI,2025-06-11,2.1,7.0,No,20134.0,20133.992000000002,0.007999999997991836,3.973379942731593e-05
ORD114593,CUST7249,27.0,Female,Guntur,Beauty,Hair Dryer,1,2158.37,25.0,COD,2025-02-24,4.2,5.0,No,1618.78,1618.7775,0.0025000000000545697,0.00015443753079435375
ORD110734,CUST8765,26.0,Male,Vijayawada,Books,Programming Book,5,746.55,25.0,Credit Card,2025-10-24,4.5,3.0,No,2799.57,2799.5625,0.007500000000163709,0.0002678990020820649
ORD111828,CUST3732,28.0,Male,Guntur,Electronics,Smartwatch,2,6407.69,15.0,Credit Card,2025-07-19,3.6,1.0,No,10893.07,10893.072999999999,-0.002999999998792191,2.7540437843317413e-05
ORD108565,CUST7939,56.0,Female,Guntur,Fashion,Handbag,2,2025.94,15.0,Net Banking,2025-06-27,2.9,4.0,No,3444.1,3444.098,0.0019999999999527063,5.807035688161911e-05
ORD107152,CUST1495,19.0,Female,Hyderabad,Beauty,Moisturizer,4,776.98,15.0,COD,2025-06-20,4.5,3.0,No,2641.72,2641.732,-0.012000000000170985,0.00045424744070068364
ORD100964,CUST4398,38.0,Female,Kolkata,Electronics,Laptop,5,64061.75,20.0,UPI,2025-07-03,3.6,6.0,No,256247.02,256247.0,0.01999999998952262,7.804969419943501e-06
ORD106013,CUST4925,28.0,Male,Chennai,Electronics,Headphones,1,3009.05,5.0,Debit Card,2025-02-28,4.3,5.0,No,2858.59,2858.5975,-0.007499999999708962,0.00026236642268486426
ORD104883,CUST8860,43.0,Male,Ahmedabad,Home & Kitchen,Air Fryer,1,6820.27,15.0,COD,2025-04-08,4.9,7.0,No,5797.23,5797.2295,0.0004999999991923687,8.624809474808073e-06
ORD100141,CUST1816,51.0,Male,Bengaluru,Home & Kitchen,Air Fryer,3,7180.54,5.0,Debit Card,2026-06-28,4.1,6.0,No,20464.53,20464.538999999997,-0.008999999998195563,4.397851326235868e-05
ORD112047,CUST5108,37.0,Male,Chennai,Home & Kitchen,Cookware Set,1,3053.4,25.0,Net Banking,2025-05-10,3.9,4.0,No,2290.05,2290.05,0.0,0.0
ORD113622,CUST5749,36.0,Male,Delhi,Home & Kitchen,Air Fryer,1,7140.35,10.0,Debit Card,2026-04-23,2.2,4.0,No,6426.32,6426.3150000000005,0.004999999999199645,7.780508735098799e-05
ORD108907,CUST6490,43.0,Female,Kolkata,Fashion,Handbag,1,2190.23,15.0,Wallet,2026-07-20,3.5,7.0,No,1861.69,1861.6955,-0.005499999999983629,0.0002954296231571505
ORD106937,CUST8884,22.0,Male,Mumbai,Books,Data Science Book,1,1184.17,15.0,Credit Card,2025-06-27,2.9,4.0,No,1006.55,1006.5445000000001,0.005499999999869942,0.0005464239285863607
ORD106543,CUST4697,29.0,Male,Kolkata,Books,Novel,5,517.44,0.0,Wallet,2025-08-24,3.6,1.0,No,2587.2,2587.2000000000003,-4.547473508864641e-13,1.757681473741744e-14
ORD105244,CUST1075,37.0,Female,Bengaluru,Fashion,T-Shirt,4,983.9,10.0,Wallet,2026-12-20,5.0,5.0,Yes,3542.04,3542.04,0.0,0.0
ORD111381,CUST3348,37.0,Male,Hyderabad,Home & Kitchen,Lamp,3,1207.98,5.0,COD,2025-02-24,3.0,4.0,No,3442.73,3442.743,-0.012999999999919964,0.0003776058799602516
ORD110031,CUST8823,27.0,Female,Ahmedabad,Home & Kitchen,Mixer Grinder,4,3593.41,10.0,Wallet,2026-09-01,2.8,7.0,No,12936.27,12936.276,-0.0059999999994033715,4.638119965439336e-05
ORD104432,CUST3501,28.0,Male,Warangal,Books,Data Science Book,1,1281.23,15.0,Wallet,2026-09-23,3.7,1.0,No,1089.05,1089.0455,0.004500000000007276,0.00041320587615552117
ORD112681,CUST4825,21.0,Male,Guntur,Books,Biography,1,602.24,0.0,COD,2025-06-18,4.4,6.0,Yes,602.24,602.24,0.0,0.0
ORD100407,CUST6831,29.0,Female,Ahmedabad,Fashion,Jacket,1,3074.66,5.0,Net Banking,2025-11-28,3.6,5.0,No,2920.93,2920.9269999999997,0.003000000000156433,0.00010270712003950915
ORD108213,CUST3554,40.0,Female,Vijayawada,Beauty,Moisturizer,3,735.91,15.0,Wallet,2026-01-02,3.9,4.0,No,1876.56,1876.5705,-0.010500000000092768,0.0005595313365574471
ORD109197,CUST8554,44.0,Male,Hyderabad,Home & Kitchen,Lamp,2,1075.98,10.0,UPI,2026-07-06,4.0,6.0,Yes,1936.77,1936.7640000000001,0.005999999999858119,0.0003097951015125291
ORD113197,CUST7174,26.0,Male,Pune,Sports,Yoga Mat,3,785.58,15.0,COD,2025-10-17,3.9,3.0,No,2003.23,2003.229,0.0009999999999763531,4.991940511925262e-05
ORD110604,CUST7105,18.0,Female,Ahmedabad,Sports,Running Shoes,1,3275.86,25.0,Wallet,2025-12-06,5.0,7.0,No,2456.9,2456.895,0.005000000000109139,0.00020350890046620386
ORD110738,CUST5277,44.0,Female,Warangal,Fashion,Handbag,3,2262.91,15.0,Debit Card,2025-03-15,3.2,6.0,No,5770.42,5770.420499999999,-0.0004999999991923687,8.664879781159254e-06
ORD113009,CUST7303,18.0,Female,Visakhapatnam,Beauty,Moisturizer,1,783.82,25.0,COD,2025-03-23,2.6,7.0,No,587.87,587.865,0.0049999999999954525,0.0008505354120411067
ORD110583,CUST8683,32.0,Female,Guntur,Home & Kitchen,Cookware Set,2,3079.18,15.0,UPI,2025-04-19,3.6,4.0,No,5234.61,5234.606,0.0039999999999054126,7.641453816973832e-05
ORD109136,CUST1732,32.0,Male,Bengaluru,Beauty,Face Wash,1,514.46,10.0,Wallet,2026-06-24,3.1,1.0,No,463.01,463.01400000000007,-0.004000000000075943,0.0008639047631553132
ORD108235,CUST2376,32.0,Female,Visakhapatnam,Sports,Dumbbells,3,2221.83,5.0,Credit Card,2026-01-21,3.0,3.0,No,6332.22,6332.215499999999,0.004500000000916771,7.106517459673903e-05
ORD111023,CUST8818,27.0,Female,Warangal,Books,Biography,1,594.46,5.0,Net Banking,2026-05-23,4.1,4.0,No,564.74,564.737,0.0030000000000427463,0.000531220727532063
ORD111564,CUST8722,18.0,Female,Mumbai,Electronics,Headphones,2,2632.33,5.0,UPI,2026-02-17,5.0,6.0,No,5001.44,5001.427,0.012999999999919964,0.00025992581717017895
ORD111215,CUST6872,42.0,Female,Mumbai,Electronics,Tablet,2,22672.03,5.0,UPI,2026-04-16,3.6,1.0,No,43076.86,43076.856999999996,0.0030000000042491592,6.964296406883073e-06
ORD111557,CUST2489,41.0,Male,Ahmedabad,Electronics,Headphones,1,2923.02,5.0,Net Banking,2025-03-17,3.1,5.0,Yes,2776.87,2776.8689999999997,0.0010000000002037268,3.6011781621809564e-05
ORD104400,CUST8170,27.0,Male,Vijayawada,Beauty,Makeup Kit,2,2751.65,20.0,Net Banking,2026-03-14,3.4,7.0,No,4402.65,4402.64,0.009999999999308784,0.00022713644538978393
ORD105253,CUST8869,33.0,Male,Delhi,Fashion,Jacket,1,2649.15,15.0,UPI,2026-10-31,2.1,6.0,No,2251.78,2251.7775,0.0025000000000545697,0.00011102340262546232
ORD100012,CUST8230,36.0,Male,Hyderabad,Books,Programming Book,1,910.68,5.0,Credit Card,2025-06-06,3.9,3.0,No,865.15,865.146,0.004000000000019099,0.0004623497074504303
ORD104761,CUST8143,23.0,Female,Chennai,Home & Kitchen,Lamp,1,1292.01,10.0,Net Banking,2026-03-27,3.6,4.0,Yes,1162.81,1162.809,0.0009999999999763531,8.599864637927236e-05
